Fixation X,Fixation Y,Valid Fixation
0.34449554,0.31789843,1
0.34431084,0.31930635,1
0.2911034,0.31142406,1
0.58447445,0.4187323,1
0.58044292,0.40618877,1
0.57822414,0.40618877,1
0.57152283,0.41083546,1
0.56725548,0.4133971,1
0.56108639,0.42122704,1
0.55122501,0.43619698,1
0.55234749,0.44306286,1
0.55166641,0.44744045,1
0.55168919,0.44894352,1
0.55197723,0.4526265,1
0.55203857,0.44948803,1
0.55300388,0.46129471,1
0.55650177,0.44304924,1
0.56147964,0.42629951,1
0.5691053,0.42483456,1
0.56833515,0.42242626,1
0.56549011,0.41920403,1
0.56307163,0.41640041,1
0.56256599,0.41518063,1
0.56215179,0.4120145,1
0.56265755,0.40923183,1
0.56338856,0.40714916,1
0.57052189,0.40506649,1
0.58493366,0.40247608,1
0.58683159,0.39980896,1
0.58651848,0.39764256,1
0.58633659,0.39682957,1
0.58599915,0.39226978,1
0.58511314,0.39320774,1
0.58575233,0.39287033,1
0.58575462,0.39496746,1
0.58490383,0.39780609,1
0.58350361,0.40105618,1
0.58175518,0.404058,1
0.58144478,0.40550091,1
0.58050846,0.40690285,1
0,0,0
0,0,0
0,0,0
0.57786461,0.40509514,1
0.57544308,0.40372086,1
0.57603188,0.40519199,1
0.57529179,0.40617313,1
0.57683693,0.40592495,1
0.62100052,0.4054665,1
0.35514824,0.37563152,1
0.35519608,0.37313751,1
0.35535275,0.36748428,1
0.35584469,0.36158279,1
0.35550491,0.35990021,1
0.35422077,0.36586861,1
0.35364643,0.36093761,1
0.3505867,0.32483707,1
0.34616474,0.27130651,1
0.34499657,0.26727806,1
0.34574356,0.27421396,1
0.34643177,0.28642815,1
0.34671509,0.2895225,1
0.34712719,0.29188326,1
0.34756191,0.29524485,1
0.34750435,0.29646437,1
0.34739559,0.29993404,1
0.34769665,0.30251766,1
0.34811317,0.30267979,1
0.35001499,0.30235525,1
0.34963341,0.30800014,1
0.3498629,0.29702576,1
0.36115971,0.27136353,1
0.37768581,0.26507315,1
0.3783078,0.27244432,1
0.37859386,0.28704525,1
0.37897526,0.28569042,1
0.37926968,0.28221567,1
0.37969128,0.28113909,1
0.38071789,0.27897036,1
0.37852711,0.27691439,1
0.38530502,0.27454653,1
0.38119423,0.27084812,1
0.35783562,0.27040604,1
0.34396637,0.26891798,1
0.33523216,0.27548349,1
0.33558102,0.28401402,1
0.33812649,0.28914663,1
0.33981136,0.29422659,1
0.3468557,0.28189169,1
0.34829342,0.28359444,1
0.34796734,0.28460695,1
0.35602127,0.29105246,1
0.37731457,0.29363131,1
0.38766907,0.29239946,1
0.39306648,0.29053995,1
0.39254112,0.29049129,1
0.39137856,0.28364569,1
0.39046249,0.28637175,1
0.39097893,0.27564501,1
0.39218758,0.27671818,1
0.39240131,0.27798838,1
0.39203369,0.282423,1
0.39097523,0.28872406,1
0.38943527,0.29194456,1
0.38882763,0.29225767,1
0.38891598,0.28853401,1
0.38910069,0.27774405,1
0.38995495,0.27163273,1
0.39123512,0.2694544,1
0.3178404,0.27324884,1
0.70517647,0.24881203,1
0.70517647,0.24654444,1
0.70492165,0.24531252,1
0.70515526,0.24536385,1
0.70461624,0.2433003,1
0.70345383,0.24651754,1
0.7036499,0.24413691,1
0.70493263,0.22286404,1
0.70317329,0.2074473,1
0.7112014,0.20803762,1
0.71747284,0.20854931,1
0.72085464,0.20906574,1
0.71263298,0.20667864,1
0.71051956,0.20314299,1
0.71048225,0.20195229,1
0.71009842,0.19984884,1
0.70987885,0.19747545,1
0.70658836,0.19589565,1
0.70323715,0.19578936,1
0.69646065,0.19230124,1
0.70267639,0.17612589,1
0.72565475,0.15050639,1
0.72952835,0.14890134,1
0.71390282,0.14731558,1
0.7121579,0.15088212,1
0.7108268,0.15878585,1
0.72499901,0.1794158,1
0.74328094,0.19358519,1
0.74798523,0.20250986,1
0.7483857,0.20259575,1
0.75049858,0.20035805,1
0.75543518,0.19847223,1
0.77904396,0.19746017,1
0.3043014,0.19553101,1
0.30260138,0.19009361,1
0.30260138,0.19281231,1
0.29998161,0.20756065,1
0,0,0
0,0,0
0,0,0
0.2915378,0.212542,1
0.28745028,0.13198493,1
0.31986427,0.72613113,1
0.29709545,0.26500198,1
0.29709545,0.2644305,1
0.29698435,0.26424002,1
0.2970862,0.26720659,1
0.2970639,0.26902264,1
0.29683544,0.26962387,1
0.29575706,0.27660736,1
0.29454939,0.286731,1
0.29350361,0.29322508,1
0.29320805,0.29592157,1
0.29356932,0.30098873,1
0.29536985,0.3027142,1
0.29685633,0.30948538,1
0.29900463,0.30184797,1
0.30783182,0.31789816,1
0.30984846,0.33181,1
0.30834463,0.33399895,1
0.30661173,0.33068748,1
0.30485264,0.3250779,1
0.30350018,0.30851856,1
0.30548174,0.30296911,1
0.30305498,0.29998989,1
0.31037785,0.3038958,1
0.32137562,0.31908775,1
0.32505634,0.33094425,1
0.32390865,0.33582619,1
0.3212804,0.33628223,1
0.32059616,0.32745815,1
0.31831135,0.31455641,1
0.31168974,0.31223663,1
0.28926121,0.31183981,1
0.28579775,0.30959986,1
0.28397087,0.30717245,1
0.2906407,0.30291784,1
0.29119595,0.2958939,1
0.29180925,0.2956089,1
0.29195091,0.29273834,1
0.2935626,0.30582262,1
0.29334845,0.32884296,1
0.30170376,0.3324044,1
0.30612082,0.32976006,1
0.307927,0.32841274,1
0.30807428,0.32523319,1
0.31035757,0.31036905,1
0.31153355,0.30209721,1
0.31534166,0.29735355,1
0.31935102,0.32743919,1
0.33533806,0.40934681,1
0.33621117,0.40934681,1
0.33549984,0.40934681,1
0.33478848,0.39513016,1
0.33483589,0.38162212,1
0.33483364,0.3714357,1
0.33523567,0.36179379,1
0.33575611,0.35721767,1
0.33624535,0.35658665,1
0.33650734,0.35617676,1
0.33641918,0.35596233,1
0.32330147,0.35009022,1
0.64124702,0.3119943,1
0.64452881,0.28524687,1
0.64867798,0.28530106,1
0.65024048,0.28535524,1
0.65262634,0.28488379,1
0.6422261,0.28641323,1
0.72045174,0.3500758,1
0.72045174,0.3500758,1
0.72011604,0.34928612,1
0.71670288,0.34514626,1
0.7135025,0.34217567,1
0.71156548,0.3453257,1
0.7109288,0.34357059,1
0.70832413,0.34022133,1
0.71820198,0.34137363,1
0.63283871,0.3177993,1
0.62653229,0.30523504,1
0.6226963,0.2889805,1
0.620686,0.2914805,1
0.61639057,0.29347101,1
0.61401012,0.29371464,1
0.6123917,0.29349815,1
0.60450451,0.29171717,1
0.5984338,0.28857258,1
0.59461082,0.28792955,1
0.58865627,0.28393505,1
0.58324165,0.29591549,1
0.57723068,0.3029171,1
0.57540604,0.30226723,1
0.5740255,0.29811178,1
0.56868401,0.29841734,1
0.56657131,0.29757071,1
0.56648624,0.2959358,1
0.56748795,0.29562014,1
0.56835484,0.29783054,1
0.56965149,0.30056265,1
0.57168388,0.3009417,1
0.57273201,0.30733452,1
0.57095253,0.30622412,1
0.578241,0.28097095,1
0,0,0
0.5954285,0.27157583,1
0.60567604,0.27496565,1
0.62146824,0.27862225,1
0.66135941,0.27998993,1
0.3918586,0.28423223,1
0.39334549,0.29419352,1
0.40257713,0.29419352,1
0.40467899,0.300243,1
0.40674923,0.30386047,1
0.40837414,0.30991987,1
0.41023392,0.31391363,1
0.41455376,0.31741346,1
0.41169743,0.31919851,1
0.41186951,0.32212749,1
0.42832851,0.32776157,1
0.45865154,0.33503098,1
0.46418251,0.33807522,1
0.46733681,0.34242325,1
0,0,0
0,0,0
0,0,0
0,0,0
0.47768917,0.35400455,1
0.47084476,0.34881016,1
0.46551792,0.23852726,1
0.45572792,0.18338579,1
0.4595723,0.30661947,1
0.46339645,0.30661947,1
0.46495895,0.30692999,1
0.46964382,0.30689894,1
0.47188881,0.30747667,1
0.4748901,0.30541714,1
0.47766281,0.30768509,1
0.48428276,0.31924788,1
0.49507236,0.34149292,1
0.49938896,0.34162453,1
0.50832436,0.34002773,1
0.54565746,0.34448483,1
0.56030151,0.34448483,1
0.5657296,0.34854019,1
0.56840218,0.34441357,1
0.56986385,0.34265114,1
0.57159996,0.34205502,1
0.57491707,0.33991104,1
0.59759392,0.33583881,1
0.61138657,0.33700924,1
0.64630196,0.34489979,1
0.65544083,0.31428984,1
0.65714699,0.29496454,1
0.65947823,0.29038824,1
0.66033295,0.28694605,1
0.66100548,0.2853319,1
0.66281418,0.29034851,1
0.66487923,0.28541824,1
0.69003242,0.26884789,1
0.42290054,0.27080942,1
0.41974339,0.32507771,1
0.4184,0.35515202,1
0.41795219,0.35515202,1
0.41906437,0.34793488,1
0.41981163,0.33687229,1
0.42091259,0.32516922,1
0.42199898,0.31800838,1
0.42453701,0.32679989,1
0.42643528,0.34255844,1
0.42960037,0.33988091,1
0.43174637,0.34029137,1
0.4312888,0.38439316,1
0.33989487,0.13176476,1
0.334552,0.68573868,1
0.33410679,0.68573868,1
0.33410835,0.61273052,1
0.3332164,0.26745848,1
0.33585712,0.25263552,1
0.41314693,0.24743097,1
0.5295826,0.00568759,1
0.53161751,-0.01141023,1
0.53392799,-0.00657646,1
0.53847824,-0.00907646,1
0.54250748,-0.01307998,1
0.54123169,-0.01905121,1
0.5068185,-0.02929764,1
0.763125,-0.05570169,1
0.76088768,-0.05570169,1
0.76024368,0.09817379,1
0.75036102,0.24407198,1
0.75036102,0.25206619,1
0.75036102,0.25605505,1
0.75327347,0.25490208,1
0.75476784,0.25382856,1
0.75509186,0.25091349,1
0.7557827,0.24817337,1
0.75697418,0.24595345,1
0.74595596,0.24668356,1
0.76062584,0.24708134,1
0.79802208,0.25251886,1
0.82254547,0.28673582,1
0.82505318,0.28673582,1
0.82505318,0.28923431,1
0.82250275,0.29736027,1
0.8153923,0.30123817,1
0.80954651,0.30618608,1
0.80541328,0.30052189,1
0.79200226,0.30311869,1
0,0,0
0,0,0
0,0,0
0,0,0
0.78613411,0.28939928,1
0.77887932,0.26183088,1
0.70742691,0.4455592,1
0.68636246,0.3365686,1
0.68003029,0.32088184,1
0.67846779,0.31838186,1
0.67437729,0.31666155,1
0.67257515,0.32288284,1
0.67296501,0.32487244,1
0.67492737,0.32765553,1
0.6775663,0.32465214,1
0.68152359,0.32750687,1
0.68334915,0.33010269,1
0.6839019,0.33095718,1
0.68445381,0.3288382,1
0.68686172,0.33151081,1
0.68849075,0.30984634,1
0.69187477,0.29494076,1
0.69346252,0.3043185,1
0.69357491,0.33597084,1
0.69234093,0.35882061,1
0.6917598,0.36233467,1
0.69019531,0.34393616,1
0.6879612,0.30250467,1
0.68527069,0.28289944,1
0.68302292,0.28031939,1
0.68776466,0.28561819,1
0.69297302,0.2884934,1
0.56774796,0.27848577,1
0.56294277,0.2627009,1
0.56149979,0.26205912,1
0.56138813,0.26753468,1
0.56118347,0.26287209,1
0.56063038,0.26768961,1
0.56623703,0.3028549,1
0.46090893,-0.01842045,1
0.4604932,-0.01842045,1
0.45946999,-0.02237164,1
0.45981106,-0.01689715,1
0.45917622,0.02363984,1
0.46887119,0.22583815,1
0.48257896,0.22768372,1
0.4854229,0.22768372,1
0.48918472,0.23042927,1
0.49035206,0.23094667,1
0.49394962,0.23333351,1
0.49757496,0.23727356,1
0.50109791,0.24805187,1
0.50060913,0.25519592,1
0.49837849,0.25816761,1
0.49655357,0.26549942,1
0.49554272,0.28300812,1
0.49517681,0.28862505,1
0.49763844,0.28538958,1
0.4972065,0.28683573,1
0.50069759,0.28202087,1
0.48985531,0.26492422,1
0.62165546,0.22362093,1
0.63432274,0.22362093,1
0.63443451,0.23863827,1
0.63599701,0.24113827,1
0.63911488,0.2475934,1
0.64224823,0.25272934,1
0.63829384,0.26371332,1
0,0,0
0,0,0
0,0,0
0,0,0
0.64524139,0.2855521,1
0.67391479,0.28185263,1
0.67091225,0.27596712,1
0.74760529,0.42656925,1
0,0,0
0,0,0
0,0,0
0.74664078,0.18234159,1
0.6584584,0.14502606,1
0.65019081,0.15041661,1
0.64591415,0.27141956,1
0.63370445,0.30861013,1
0.63336552,0.30940084,1
0.63263428,0.30759699,1
0.6315012,0.30570168,1
0.63510323,0.30186522,1
0.63255093,0.29280491,1
0.62824543,0.2810387,1
0.59217384,0.27535166,1
0.56932373,0.28309809,1
0.56797787,0.29716455,1
0.56472908,0.29217989,1
0.55429352,0.26223557,1
0.5520483,0.26223557,1
0.55317089,0.25522982,1
0.55169582,0.25539457,1
0.55117249,0.26263571,1
0.54918468,0.26625017,1
0.54825344,0.26992155,1
0.54666965,0.27288258,1
0.55558903,0.27576651,1
0.46180511,0.23798971,1
0.45709763,0.22792532,1
0.4495285,0.22777853,1
0.451091,0.22792532,1
0.45640823,0.22947906,1
0.45699215,0.23524721,1
0.45774792,0.24257885,1
0.45685452,0.24542377,1
0.45699207,0.24441914,1
0.45751907,0.24303391,1
0.45808163,0.24361446,1
0.46046535,0.24574238,1
0.45521324,0.24831779,1
0.45891212,0.25037724,1
0.46299294,0.25069122,1
0.48584419,0.25068985,1
0.51196926,0.2524585,1
0.51521305,0.25237547,1
0,0,0
0,0,0
0,0,0
0,0,0
0.53643532,0.2847785,1
0.53994926,0.2847785,1
0.5454892,0.30186001,1
0.54967499,0.31901644,1
0.55599041,0.32832268,1
0.56099968,0.31018379,1
0.56292149,0.21290785,1
0.5642931,0.20558605,1
0.56575752,0.215319,1
0.56556084,0.22212357,1
0.56508736,0.2308762,1
0.56614296,0.23698732,1
0.56813614,0.24088705,1
0.56990929,0.23877558,1
0.57001072,0.24103804,1
0.569086,0.2462709,1
0.57435188,0.24803246,1
0.57177296,0.25280766,1
0.55603733,0.25461983,1
0.52720879,0.25746819,1
0.52682858,0.25989681,1
0.52774055,0.26276464,1
0.52827335,0.25903389,1
0.52852028,0.26193443,1
0.52740578,0.2588427,1
0.52523319,0.24286665,1
0.52338871,0.23993223,1
0.51922604,0.24291002,1
0.51910488,0.24202385,1
0.5206992,0.24335249,1
0.52303707,0.23728275,1
0.52609886,0.21235668,1
0.52875896,0.24307802,1
0.53012714,0.27940838,1
0.53255501,0.38315456,1
0.53752598,0.4101012,1
0.54249233,0.4070681,1
0.55145447,0.40443626,1
0.5537627,0.38945293,1
0.5542421,0.36862392,1
0.5540519,0.38308975,1
0.55500679,0.36480175,1
0.55635292,0.35450336,1
0.55924702,0.34974316,1
0.5602269,0.35007526,1
0.56184139,0.35308174,1
0.56143623,0.35320621,1
0.56001133,0.35197235,1
0.55937622,0.35138199,1
0.55695923,0.34970116,1
0.55549095,0.35224041,1
0.55444176,0.35325718,1
0.55427753,0.36030617,1
0.55379082,0.35905846,1
0.55244007,0.35897305,1
0.55073013,0.34937508,1
0.5500016,0.34709599,1
0.54894375,0.34704853,1
0.55099049,0.34982792,1
0.55187565,0.35573944,1
0.55657234,0.35764626,1
0.55840443,0.36020248,1
0.56010387,0.36271965,1
0.56205967,0.35621948,1
0.56276642,0.36487968,1
0.56514366,0.35996006,1
0.56835541,0.33250793,1
0,0,0
0.57551884,0.31524885,1
0.57708054,0.31292196,1
0.57675583,0.31004934,1
0.57641182,0.30944242,1
0.57650574,0.30395576,1
0.57761951,0.29876772,1
0.5793074,0.2987604,1
0.57948956,0.29847067,1
0.57863403,0.31301477,1
0.57671501,0.31507153,1
0.57570648,0.31009592,1
0.57602394,0.30767086,1
0.57669209,0.30435926,1
0.57838432,0.29697792,1
0.57963718,0.29563013,1
0.57972351,0.29639742,1
0.57993538,0.29649082,1
0.5802282,0.29446516,1
0.58082359,0.29170076,1
0.58126862,0.28627354,1
0.58140373,0.28590309,1
0.58106037,0.28461967,1
0.58065247,0.28383957,1
0.58048206,0.28531569,1
0.57943447,0.27702539,1
0.57824997,0.29078682,1
0.57695244,0.32614525,1
0.5755275,0.35011848,1
0.57491676,0.35019104,1
0.57400253,0.34565083,1
0.57332375,0.34886631,1
0.5726226,0.33831154,1
0.57238922,0.31723644,1
0.57176281,0.30534473,1
0.57145451,0.28967318,1
0.57145939,0.28724621,1
0.57164925,0.28700373,1
0.57212078,0.28893988,1
0.57466351,0.29118031,1
0.57538883,0.29282063,1
0.57545483,0.28915585,1
0.575187,0.28951605,1
0.57414341,0.28315762,1
0.57341774,0.28088652,1
0.57390049,0.28020538,1
0.57606602,0.29233303,1
0.57786591,0.29914648,1
0.58040058,0.30184256,1
0.58153519,0.29210165,1
0.58399815,0.28434343,1
0.58856434,0.28318699,1
0.58983498,0.28584339,1
0.58702946,0.29130226,1
0.58675381,0.29387779,1
0.58733559,0.29275187,1
0.58878815,0.29098461,1
0.59092564,0.28536875,1
0.59142662,0.28133675,1
0.59178604,0.26399008,1
0.59102436,0.25978024,1
0.58846619,0.25911146,1
0.58657085,0.26670736,1
0.58577408,0.26549204,1
0.58605732,0.25975445,1
0.58619545,0.25859386,1
0.58673706,0.25356764,1
0.58689152,0.25390484,1
0.58548782,0.25481173,1
0.58366283,0.25250313,1
0.58176872,0.25320004,1
0,0,0
0,0,0
0,0,0
0,0,0
0.58298275,0.22012659,1
0.58216396,0.16708994,1
0.59546394,0.54287151,1
0.59546394,0.13781529,1
0.59546394,0.1364217,1
0.59546394,0.13781529,1
0.5961692,0.12908295,1
0.59688347,0.26587702,1
0.59695694,0.27607344,1
0.60587471,0.28473131,1
0.60806332,0.28473131,1
0.6113216,0.28488886,1
0.61478607,0.28583271,1
0.61762779,0.28226974,1
0.62165878,0.27163874,1
0.62239731,0.26554977,1
0.62342136,0.25818857,1
0.62276779,0.24889236,1
0.62385071,0.22924843,1
0.62575729,0.22615944,1
0.62647362,0.23611898,1
0.62974987,0.24416645,1
0.63238281,0.24183281,1
0.63313599,0.24437412,1
0.63423386,0.25627113,1
0.63715702,0.28509979,1
0.63824619,0.29542467,1
0.63960743,0.29452129,1
0.63980408,0.2911385,1
0.63721813,0.27474739,1
0.63553013,0.2721982,1
0.63362919,0.2678669,1
0.63579334,0.26938494,1
0.63507183,0.26699661,1
0.6398399,0.25249067,1
0.65223785,0.24709486,1
0.65249405,0.25122868,1
0.65186127,0.26597462,1
0.65136917,0.26235226,1
0.6512162,0.26266514,1
0.65037086,0.25642679,1
0.64852417,0.25696985,1
0.64623436,0.25417711,1
0.64543747,0.25555305,1
0.64117455,0.25467014,1
0.63597218,0.25410755,1
0.6355444,0.25621914,1
0.63479511,0.25619537,1
0.64297516,0.25436899,1
0.64441635,0.25788729,1
0.64587334,0.24995314,1
0.64660133,0.22399143,1
0.64640915,0.22000788,1
0.64458847,0.22100245,1
0.64331131,0.2270537,1
0.64284492,0.23185062,1
0.64206383,0.24461454,1
0.6417865,0.24801123,1
0.64088837,0.25045809,1
0.64157074,0.24630024,1
0.63414913,0.24342993,1
0.62336395,0.24675507,1
0.6094249,0.24436901,1
0.60532791,0.25033169,1
0.59987087,0.25461205,1
0.59150665,0.25239225,1
0.58448048,0.25078093,1
0.56531158,0.25075354,1
0.56485737,0.25046619,1
0.56104012,0.25040205,1
0.55287075,0.24956196,1
0.52045776,0.24584381,1
0.51873158,0.24584381,1
0.52313183,0.24584381,1
0.52238575,0.24584381,1
0.52653591,0.24161293,1
0.53033478,0.24779688,1
0.53250122,0.24881058,1
0.53221928,0.25027613,1
0.53110832,0.25418295,1
0.52580017,0.2563673,1
0.52246918,0.26035437,1
0.52331383,0.2630089,1
0.52151924,0.26438328,1
0.52793594,0.2665745,1
0.53263664,0.27139534,1
0.53256775,0.2680234,1
0.53072399,0.27628807,1
0.52729618,0.28285179,1
0.54081806,0.28564806,1
0.4490493,0.29770857,1
0.4453191,0.3059478,1
0.43121029,0.32248398,1
0.4304483,0.32985996,1
0.43029175,0.33009743,1
0.43065502,0.3297802,1
0.43136162,0.32857273,1
0.43186218,0.32580803,1
0.4346814,0.32360867,1
0.43486202,0.30501373,1
0.44133171,0.2948934,1
0.4407653,0.29473139,1
0.44505177,0.29415949,1
0.4526329,0.29433485,1
0,0,0
0,0,0
0,0,0
0.45552204,0.2966814,1
0.44250385,0.22936586,1
0.61105106,0.60844578,1
0.61420696,0.21851004,1
0.61420696,0.1224944,1
0.6143922,0.10612362,1
0.6143737,0.09580371,1
0.61519634,0.07720615,1
0.68028526,0.07797035,1
0.30669189,0.26758881,1
0.30614656,0.26758881,1
0.29817965,0.26912464,1
0.29544752,0.27066048,1
0.28914879,0.27327877,1
0.27065744,0.27787245,1
0.52723568,0.3183758,1
0.53431988,0.3183758,1
0.53813957,0.29276947,1
0.54081852,0.29246195,1
0.54201923,0.29247904,1
0.50447067,0.29248245,1
0.80575249,0.30969374,1
0.80707268,0.29293631,1
0.80707268,0.27982458,1
0.80863518,0.27867886,1
0.80894539,0.28064323,1
0.80894539,0.28153522,1
0.81772408,0.27879173,1
0.64636551,0.34521515,1
0.63480042,0.34791492,1
0.63295547,0.34704575,1
0.63030239,0.34617657,1
0.62917816,0.34629246,1
0.62798115,0.34745785,1
0.62647842,0.34650581,1
0.62008858,0.35549915,1
0.60906456,0.35249634,1
0.5987888,0.35523518,1
0.58521973,0.33878326,1
0.57733562,0.33459667,1
0.52589451,0.3411536,1
0.76967682,0.27008402,1
0.75318275,0.27008402,1
0.74139153,0.27008402,1
0.73895927,0.27008402,1
0.73792679,0.27104219,1
0.73757034,0.27051208,1
0.74068047,0.27010614,1
0.7348304,0.2698926,1
0.71223816,0.27139545,1
0.70874718,0.27276276,1
0.69167442,0.2761796,1
0.68468216,0.27969931,1
0.68420258,0.28142048,1
0.68137497,0.29759706,1
0.72341652,0.30611216,1
0.72653618,0.30611216,1
0.81195412,0.29721487,1
0.8196534,0.07842897,1
0.82106667,0.07842897,1
0.83933716,0.43412922,1
0.85071236,0.96908226,1
0.83933716,0.97397461,1
0.8343354,0.98004463,1
0.8327729,0.98254463,1
0.8277346,0.98595764,1
0.82703606,1.10886795,1
0.782705,0.41354107,1
0.782705,0.43511181,1
0.77697258,0.59668488,1
0.66168106,0.58893017,1
0.62676983,0.57342285,1
0.62676983,0.46613274,1
0.62676983,0.19017599,1
0.62676983,0.19017599,1
0.63059235,0.20956537,1
0.63059235,0.21719727,1
0.63284294,0.22327822,1
0.63540642,0.22031422,1
0.6381015,0.22118454,1
0.6411734,0.24333965,1
0.64115349,0.26006552,1
0.64058395,0.27439039,1
0.63891655,0.27136332,1
0.63655342,0.26906879,1
0.63421352,0.26057043,1
0.63144642,0.25512489,1
0.62723042,0.25259027,1
0.63053238,0.25382053,1
0.62956112,0.26930454,1
0.61550308,0.30256601,1
0.59977005,0.30118927,1
0.57857063,0.30428137,1
0,0,0
0,0,0
0,0,0
0,0,0
0.57535141,0.30469027,1
0.64880737,0.45599987,1
0.68020531,0.81652145,1
0.68020531,0.81652145,1
0.65453781,0.72496147,1
0.61497013,0.16467455,1
0.60838707,0.07638085,1
0.60838707,0.05854012,1
0.6075621,0.03974363,1
0.60625435,0.03442726,1
0.60503948,-0.01261497,1
0.602878,0.31642227,1
0.60313042,0.31671389,1
0.60313042,0.31377968,1
0.60304626,0.31539135,1
0.60307991,0.31448002,1
0.60308701,0.31503672,1
0.60351906,0.31982492,1
0.60391151,0.31956797,1
0.60311913,0.33046955,1
0.60119724,0.32819118,1
0.60023449,0.32651207,1
0.59807709,0.32088264,1
0.59763844,0.31793715,1
0.59807053,0.31885506,1
0.57987591,0.31810482,1
0.70687096,0.32164032,1
0.70891808,0.32619324,1
0.70891808,0.32619324,1
0.7076638,0.32572113,1
0.70800392,0.32474411,1
0.70772675,0.32671032,1
0.70763092,0.3286393,1
0.70824104,0.32926319,1
0.70960594,0.33074455,1
0.71085197,0.32733334,1
0.71610977,0.32349899,1
0.72287773,0.32204491,1
0.72357872,0.31982658,1
0.72416733,0.31771458,1
0.72472427,0.31680326,1
0.72445549,0.31423391,1
0.72577835,0.31542021,1
0.72744736,0.31466923,1
0.73147812,0.3140098,1
0.73959648,0.31293268,1
0.74042564,0.31182434,1
0.73999084,0.30920647,1
0.73983765,0.30503275,1
0.76498146,0.29458891,1
0.54073784,0.27661077,1
0.53863041,0.28378365,1
0.53372559,0.29093794,1
0.53300358,0.29466476,1
0.53238018,0.30009701,1
0.53077126,0.30308897,1
0.53132896,0.30347996,1
0.53125179,0.2911059,1
0.53078762,0.46167782,1
0.52749416,0.4693996,1
0.52556614,0.44879654,1
0.52341,0.44542847,1
0.52302311,0.44094696,1
0.529268,0.47053131,1
0.45870918,0.24549715,1
0.45165928,0.25626314,1
0.4402216,0.25876602,1
0.4355518,0.25647173,1
0.42999519,0.25372576,1
0.42707527,0.25301451,1
0.42089596,0.25813324,1
0.41925495,0.25544346,1
0.4147282,0.22622295,1
0.40744942,0.18171757,1
0.40530548,0.172342,1
0.38647903,0.13220937,1
0.38647903,0.13220937,1
0.41062656,0.16140268,1
0.61575802,0.36531376,1
0.65619339,0.52048069,1
0.65619339,0.52048069,1
0.64973671,0.51097569,1
0.64817421,0.50847569,1
0.62560219,0.50401615,1
0.8121199,0.57393581,1
0,0,0
0.81246552,0.57393581,1
0.81185104,0.56583157,1
0.83505096,0.55874962,1
0.61794823,0.54583984,1
0.61401875,0.54215839,1
0.61215065,0.52738445,1
0,0,0
0.60457069,0.51454182,1
0.6016576,0.51358761,1
0.59947163,0.50069771,1
0.59419422,0.4597509,1
0.59206688,0.41350254,1
0.58910309,0.39965366,1
0.58167904,0.39001217,1
0.57862926,0.30014856,1
0.64391655,1.10681801,1
0.64391655,1.10666176,1
0.62334648,0.89865303,1
0.60165913,0.70080841,1
0.60277641,0.70082291,1
0.60277641,0.70848358,1
0,0,0
0,0,0
0.60422802,0.70178154,1
0.60266388,0.69974182,1
0.59905491,0.69470238,1
0,0,0
0.59184753,0.61281666,1
0.65775055,1.21396751,1
0.65775055,1.20334511,1
0.68005592,1.18447594,1
0.68446823,1.12276085,1
0.69329285,0.62501438,1
0.69250015,0.37530582,1
0,0,0
0,0,0
0,0,0
0.69250015,0.37530582,1
0.69250015,0.39092552,1
0.69250015,0.39342552,1
0.68785133,0.76501076,1
0.6929467,0.66184288,1
0.6892086,0.498218,1
0.68547043,0.34421089,1
0.68547043,0.33664616,1
0.68006989,0.32489098,1
0.67776901,0.32344398,1
0.65166298,0.32454269,1
0.38199791,0.7738443,1
0.37204464,0.79599319,1
0.36851673,0.79599319,1
0.36861477,0.79958138,1
0.36747608,0.80703346,1
0.36677345,0.80929535,1
0.36661564,0.80919205,1
0.36610409,0.81596603,1
0.36694534,0.81376038,1
0.3602948,0.80293991,1
0.42286564,0.98694328,1
0.42312294,0.98215729,1
0.42312294,0.98215729,1
0.42459969,0.98567238,1
0.42490341,0.98483902,1
0.41401333,0.98694618,1
0.57230347,1.04460693,1
0.57854855,1.05974556,1
0.57537773,1.05974556,1
0.57799717,1.05466499,1
0.5775951,1.05265816,1
0.57710526,1.04783699,1
0.57294064,1.04452194,1
0.56903648,1.04665215,1
0.55909393,1.04734581,1
0.5649168,1.05667229,1
0.55843174,1.06913849,1
0.44973114,0.31029432,1
0.44968002,0.35215015,1
0.44973114,0.37015339,1
0.44885605,0.35815125,1
0.44683865,0.34940216,1
0.44659782,0.34661961,1
0.44633671,0.34295067,1
0.44596893,0.32354393,1
0.44525066,0.31114983,1
0.44498608,0.30184994,1
0.44314354,0.29802135,1
0.40608852,0.31185005,1
0.67217064,0.39936115,1
0.66799683,0.42919857,1
0.66683731,0.39669212,1
0.66563141,0.38893486,1
0.66539574,0.37970078,1
0.66501564,0.37860882,1
0.66504013,0.37947712,1
0.66511078,0.37849503,1
0.66530373,0.38930458,1
0.66233238,0.38311604,1
0.7357486,0.26300768,1
0.29777302,0.74644699,1
0.29032255,0.74644699,1
0.2865012,0.60735008,1
0.2849387,0.60485008,1
0.27967291,0.30449381,1
0.2777783,0.28584047,1
0.27740145,0.30449381,1
0.27742943,0.29775776,1
0.27742662,0.2929352,1
0.27754715,0.29001156,1
0.27768614,0.28897741,1
0.27775288,0.28540976,1
0.27787624,0.28571594,1
